schema,accuracy_notice,confidence_note,character_id,character,profile_key,last_seen_slot,last_seen_utc,move_kind,data_origin,move_label,move_id_hex,move_id_decimal,hit_segment,duplicate_index,move_address,active_start,active_end,active_frames,active2_start,active2_end,recovery,total_animation_frames,hitstun,blockstun,hitstop,advantage_on_hit,advantage_on_block,damage,meter,multi_hit_count,invulnerability,invulnerability_frames,stun_source,hitstun_source,blockstun_source,hitstop_source,recovery_source,runtime_hit_samples,runtime_block_samples,runtime_recovery_samples,profile_source,character_table_address,manual_verification,research_notes,row_key
tvc_continuo.frame_data_observed.v1,BEST-EFFORT REVERSE-ENGINEERED FRAME DATA. This sheet is not 100% accurate; verify values with in-game testing before treating them as final.,Partial scanner row; active-window data is missing or unresolved.,6,Doronjo,id_06_doronjo,P2-C2,2026-07-04T13:57:03Z,special,saved full action profile,anim_0072,0x0072,114,,,0x909C7E64,,,,,,,,,,,-12,-12,,200,0,,0,,,,,,,,,saved full action profile,0x909B78A0,,,6|id_06_doronjo|special|action:0072|||anim_0072
tvc_continuo.frame_data_observed.v1,BEST-EFFORT REVERSE-ENGINEERED FRAME DATA. This sheet is not 100% accurate; verify values with in-game testing before treating them as final.,Partial scanner row; active-window data is missing or unresolved.,6,Doronjo,id_06_doronjo,P2-C2,2026-07-04T13:57:03Z,special,saved full action profile,Roll Forwards,0x0073,115,,,0x909C9D42,,,,,,,,,,,-12,-12,,200,0,,0,,,,,,,,,saved full action profile,0x909B78A0,,,6|id_06_doronjo|special|action:0073|||Roll Forwards
tvc_continuo.frame_data_observed.v1,BEST-EFFORT REVERSE-ENGINEERED FRAME DATA. This sheet is not 100% accurate; verify values with in-game testing before treating them as final.,Partial scanner row; active-window data is missing or unresolved.,6,Doronjo,id_06_doronjo,P2-C2,2026-07-04T13:57:03Z,special,saved full action profile,Roll Backwards,0x0074,116,,,0x909C9EDA,,,,,,,,,,,-12,-12,,200,0,,0,,,,,,,,,saved full action profile,0x909B78A0,,,6|id_06_doronjo|special|action:0074|||Roll Backwards
tvc_continuo.frame_data_observed.v1,BEST-EFFORT REVERSE-ENGINEERED FRAME DATA. This sheet is not 100% accurate; verify values with in-game testing before treating them as final.,Partial scanner row; active-window data is missing or unresolved.,6,Doronjo,id_06_doronjo,P2-C2,2026-07-04T13:57:03Z,special,saved full action profile,anim_0075,0x0075,117,,,0x909C82A4,,,,,,,,,,,-12,-12,,200,0,,0,,,,,,,,,saved full action profile,0x909B78A0,,,6|id_06_doronjo|special|action:0075|||anim_0075
tvc_continuo.frame_data_observed.v1,BEST-EFFORT REVERSE-ENGINEERED FRAME DATA. This sheet is not 100% accurate; verify values with in-game testing before treating them as final.,Partial scanner row; active-window data is missing or unresolved.,6,Doronjo,id_06_doronjo,P2-C2,2026-07-04T13:57:03Z,special,saved full action profile,anim_0076,0x0076,118,,,0x909C82FC,,,,,,,,,,,-12,-12,,200,0,,0,,,,,,,,,saved full action profile,0x909B78A0,,,6|id_06_doronjo|special|action:0076|||anim_0076
tvc_continuo.frame_data_observed.v1,BEST-EFFORT REVERSE-ENGINEERED FRAME DATA. This sheet is not 100% accurate; verify values with in-game testing before treating them as final.,Partial scanner row; active-window data is missing or unresolved.,6,Doronjo,id_06_doronjo,P2-C2,2026-07-04T13:57:03Z,special,saved full action profile,get up (face down),0x0077,119,,,0x909E5CDE,,,,,,,,,,,-12,-12,,200,0,,0,,,,,,,,,saved full action profile,0x909B78A0,,,6|id_06_doronjo|special|action:0077|||get up (face down)
tvc_continuo.frame_data_observed.v1,BEST-EFFORT REVERSE-ENGINEERED FRAME DATA. This sheet is not 100% accurate; verify values with in-game testing before treating them as final.,Partial scanner row; active-window data is missing or unresolved.,6,Doronjo,id_06_doronjo,P2-C2,2026-07-04T13:57:03Z,special,saved full action profile,anim_0078,0x0078,120,,,0x909C84AC,,,,,,,,,,,-12,-12,,200,0,,0,,,,,,,,,saved full action profile,0x909B78A0,,,6|id_06_doronjo|special|action:0078|||anim_0078
tvc_continuo.frame_data_observed.v1,BEST-EFFORT REVERSE-ENGINEERED FRAME DATA. This sheet is not 100% accurate; verify values with in-game testing before treating them as final.,Partial scanner row; active-window data is missing or unresolved.,6,Doronjo,id_06_doronjo,P2-C2,2026-07-04T13:57:03Z,special,saved full action profile,anim_0079,0x0079,121,,,0x909E30BA,,,,,,,,,,,-12,-12,,200,0,,0,,,,,,,,,saved full action profile,0x909B78A0,,,6|id_06_doronjo|special|action:0079|||anim_0079
tvc_continuo.frame_data_observed.v1,BEST-EFFORT REVERSE-ENGINEERED FRAME DATA. This sheet is not 100% accurate; verify values with in-game testing before treating them as final.,Partial scanner row; active-window data is missing or unresolved.,6,Doronjo,id_06_doronjo,P2-C2,2026-07-04T13:57:03Z,special,saved full action profile,anim_007A,0x007A,122,,,0x909C8700,,,,,,,,,,,-12,-12,,200,0,timed_phase,1,,,,,,,,,saved full action profile,0x909B78A0,,,6|id_06_doronjo|special|action:007A|||anim_007A
tvc_continuo.frame_data_observed.v1,BEST-EFFORT REVERSE-ENGINEERED FRAME DATA. This sheet is not 100% accurate; verify values with in-game testing before treating them as final.,Partial scanner row; active-window data is missing or unresolved.,6,Doronjo,id_06_doronjo,P2-C2,2026-07-04T13:57:03Z,special,saved full action profile,anim_007B,0x007B,123,,,0x909C88EC,,,,,,,,,,,-12,-12,,200,0,,0,,,,,,,,,saved full action profile,0x909B78A0,,,6|id_06_doronjo|special|action:007B|||anim_007B
tvc_continuo.frame_data_observed.v1,BEST-EFFORT REVERSE-ENGINEERED FRAME DATA. This sheet is not 100% accurate; verify values with in-game testing before treating them as final.,Partial scanner row; active-window data is missing or unresolved.,6,Doronjo,id_06_doronjo,P2-C2,2026-07-04T13:57:03Z,special,saved full action profile,SAZ stagger,0x007C,124,,,0x909DF4FE,,,,,,,,,,,-12,-12,,200,0,timed_phase,27,,,,,,,,,saved full action profile,0x909B78A0,,,6|id_06_doronjo|special|action:007C|||SAZ stagger
tvc_continuo.frame_data_observed.v1,BEST-EFFORT REVERSE-ENGINEERED FRAME DATA. This sheet is not 100% accurate; verify values with in-game testing before treating them as final.,Partial scanner row; active-window data is missing or unresolved.,6,Doronjo,id_06_doronjo,P2-C2,2026-07-04T13:57:03Z,special,saved full action profile,anim_007D,0x007D,125,,,0x909C899C,,,,,,,,,,,-12,-12,,200,0,,0,,,,,,,,,saved full action profile,0x909B78A0,,,6|id_06_doronjo|special|action:007D|||anim_007D
tvc_continuo.frame_data_observed.v1,BEST-EFFORT REVERSE-ENGINEERED FRAME DATA. This sheet is not 100% accurate; verify values with in-game testing before treating them as final.,Partial scanner row; active-window data is missing or unresolved.,6,Doronjo,id_06_doronjo,P2-C2,2026-07-04T13:57:03Z,special,saved full action profile,Breakaway,0x007E,126,,,0x909C8BD4,,,,,,,,,,,-12,-12,,200,0,,0,,,,,,,,,saved full action profile,0x909B78A0,,,6|id_06_doronjo|special|action:007E|||Breakaway
tvc_continuo.frame_data_observed.v1,BEST-EFFORT REVERSE-ENGINEERED FRAME DATA. This sheet is not 100% accurate; verify values with in-game testing before treating them as final.,Partial scanner row; active-window data is missing or unresolved.,6,Doronjo,id_06_doronjo,P2-C2,2026-07-04T13:57:03Z,special,saved full action profile,anim_007F,0x007F,127,,,0x909C8E28,,,,,,,,,,,-12,-12,,200,0,,0,,,,,,,,,saved full action profile,0x909B78A0,,,6|id_06_doronjo|special|action:007F|||anim_007F
tvc_continuo.frame_data_observed.v1,BEST-EFFORT REVERSE-ENGINEERED FRAME DATA. This sheet is not 100% accurate; verify values with in-game testing before treating them as final.,Partial scanner row; active-window data is missing or unresolved.,6,Doronjo,id_06_doronjo,P2-C2,2026-07-04T13:57:03Z,special,saved full action profile,Heavy hit but no knockdown?,0x0080,128,,,0x909C9AD6,,,,,,,,,,,-12,-12,,200,0,,0,,,,,,,,,saved full action profile,0x909B78A0,,,6|id_06_doronjo|special|action:0080|||Heavy hit but no knockdown?
tvc_continuo.frame_data_observed.v1,BEST-EFFORT REVERSE-ENGINEERED FRAME DATA. This sheet is not 100% accurate; verify values with in-game testing before treating them as final.,Partial scanner row; active-window data is missing or unresolved.,6,Doronjo,id_06_doronjo,P2-C2,2026-07-04T13:57:03Z,special,saved full action profile,Heavy hit but overhead?,0x0081,129,,,0x909C9378,,,,,,,,,,,-12,-12,,200,0,,0,,,,,,,,,saved full action profile,0x909B78A0,,,6|id_06_doronjo|special|action:0081|||Heavy hit but overhead?
tvc_continuo.frame_data_observed.v1,BEST-EFFORT REVERSE-ENGINEERED FRAME DATA. This sheet is not 100% accurate; verify values with in-game testing before treating them as final.,Partial scanner row; active-window data is missing or unresolved.,6,Doronjo,id_06_doronjo,P2-C2,2026-07-04T13:57:03Z,special,saved full action profile,Starts a T Pose then swaps stances,0x0082,130,,,0x909C9520,,,,,,,,,,,-12,-12,,200,0,,0,,,,,,,,,saved full action profile,0x909B78A0,,,6|id_06_doronjo|special|action:0082|||Starts a T Pose then swaps stances
tvc_continuo.frame_data_observed.v1,BEST-EFFORT REVERSE-ENGINEERED FRAME DATA. This sheet is not 100% accurate; verify values with in-game testing before treating them as final.,Partial scanner row; active-window data is missing or unresolved.,6,Doronjo,id_06_doronjo,P2-C2,2026-07-04T13:57:03Z,special,saved full action profile,anim_0083,0x0083,131,,,0x909C96C4,,,,,,,,,,,-12,-12,,200,0,,0,,,,,,,,,saved full action profile,0x909B78A0,,,6|id_06_doronjo|special|action:0083|||anim_0083
tvc_continuo.frame_data_observed.v1,BEST-EFFORT REVERSE-ENGINEERED FRAME DATA. This sheet is not 100% accurate; verify values with in-game testing before treating them as final.,Partial scanner row; active-window data is missing or unresolved.,6,Doronjo,id_06_doronjo,P2-C2,2026-07-04T13:57:03Z,special,saved full action profile,Knockdown to stun,0x0084,132,,,0x909C9890,,,,,,,,,,,-12,-12,,200,0,,0,,,,,,,,,saved full action profile,0x909B78A0,,,6|id_06_doronjo|special|action:0084|||Knockdown to stun
tvc_continuo.frame_data_observed.v1,BEST-EFFORT REVERSE-ENGINEERED FRAME DATA. This sheet is not 100% accurate; verify values with in-game testing before treating them as final.,Partial scanner row; active-window data is missing or unresolved.,6,Doronjo,id_06_doronjo,P2-C2,2026-07-04T13:57:03Z,special,saved full action profile,Backroll,0x0085,133,,,0x909C9C58,,,,,,,,,,,-12,-12,,200,0,,0,,,,,,,,,saved full action profile,0x909B78A0,,,6|id_06_doronjo|special|action:0085|||Backroll
tvc_continuo.frame_data_observed.v1,BEST-EFFORT REVERSE-ENGINEERED FRAME DATA. This sheet is not 100% accurate; verify values with in-game testing before treating them as final.,Partial scanner row; active-window data is missing or unresolved.,6,Doronjo,id_06_doronjo,P2-C2,2026-07-04T13:57:03Z,special,saved full action profile,anim_0086,0x0086,134,,,0x909C8EDE,,,,,,,,,,,-12,-12,,200,0,,0,,,,,,,,,saved full action profile,0x909B78A0,,,6|id_06_doronjo|special|action:0086|||anim_0086
tvc_continuo.frame_data_observed.v1,BEST-EFFORT REVERSE-ENGINEERED FRAME DATA. This sheet is not 100% accurate; verify values with in-game testing before treating them as final.,Partial scanner row; active-window data is missing or unresolved.,6,Doronjo,id_06_doronjo,P2-C2,2026-07-04T13:57:03Z,special,saved full action profile,anim_0087,0x0087,135,,,0x909C6996,,,,,,,,,,,-12,-12,,200,0,timed_phase,1,,,,,,,,,saved full action profile,0x909B78A0,,,6|id_06_doronjo|special|action:0087|||anim_0087
tvc_continuo.frame_data_observed.v1,BEST-EFFORT REVERSE-ENGINEERED FRAME DATA. This sheet is not 100% accurate; verify values with in-game testing before treating them as final.,Partial scanner row; active-window data is missing or unresolved.,6,Doronjo,id_06_doronjo,P2-C2,2026-07-04T13:57:03Z,special,saved full action profile,anim_008B,0x008B,139,,,0x909C9CB0,,,,,,,,,,,-12,-12,,200,0,,0,,,,,,,,,saved full action profile,0x909B78A0,,,6|id_06_doronjo|special|action:008B|||anim_008B
tvc_continuo.frame_data_observed.v1,BEST-EFFORT REVERSE-ENGINEERED FRAME DATA. This sheet is not 100% accurate; verify values with in-game testing before treating them as final.,Partial scanner row; active-window data is missing or unresolved.,6,Doronjo,id_06_doronjo,P2-C2,2026-07-04T13:57:03Z,special,saved full action profile,anim_008C,0x008C,140,,,0x909C9D08,,,,,,,,,,,-12,-12,,200,0,,0,,,,,,,,,saved full action profile,0x909B78A0,,,6|id_06_doronjo|special|action:008C|||anim_008C
tvc_continuo.frame_data_observed.v1,BEST-EFFORT REVERSE-ENGINEERED FRAME DATA. This sheet is not 100% accurate; verify values with in-game testing before treating them as final.,Partial scanner row; active-window data is missing or unresolved.,6,Doronjo,id_06_doronjo,P2-C2,2026-07-04T13:57:03Z,special,saved full action profile,anim_008D,0x008D,141,,,0x909C9EA0,,,,,,,,,,,-12,-12,,200,0,,0,,,,,,,,,saved full action profile,0x909B78A0,,,6|id_06_doronjo|special|action:008D|||anim_008D
tvc_continuo.frame_data_observed.v1,BEST-EFFORT REVERSE-ENGINEERED FRAME DATA. This sheet is not 100% accurate; verify values with in-game testing before treating them as final.,Partial scanner row; active-window data is missing or unresolved.,6,Doronjo,id_06_doronjo,P2-C2,2026-07-04T13:57:03Z,special,saved full action profile,Face up bounce,0x008E,142,,,0x909CA038,,,,,,,,,,,-12,-12,,200,0,,0,,,,,,,,,saved full action profile,0x909B78A0,,,6|id_06_doronjo|special|action:008E|||Face up bounce
tvc_continuo.frame_data_observed.v1,BEST-EFFORT REVERSE-ENGINEERED FRAME DATA. This sheet is not 100% accurate; verify values with in-game testing before treating them as final.,Partial scanner row; active-window data is missing or unresolved.,6,Doronjo,id_06_doronjo,P2-C2,2026-07-04T13:57:03Z,special,saved full action profile,anim_008F,0x008F,143,,,0x909CA20C,,,,,,,,,,,-12,-12,1000,200,0,,0,,,,,,,,,saved full action profile,0x909B78A0,,,6|id_06_doronjo|special|action:008F|||anim_008F
tvc_continuo.frame_data_observed.v1,BEST-EFFORT REVERSE-ENGINEERED FRAME DATA. This sheet is not 100% accurate; verify values with in-game testing before treating them as final.,Partial scanner row; active-window data is missing or unresolved.,6,Doronjo,id_06_doronjo,P2-C2,2026-07-04T13:57:03Z,special,saved full action profile,anim_0090,0x0090,144,,,0x909CA548,,,,,,,,,,,-12,-12,1000,200,0,,0,,,,,,,,,saved full action profile,0x909B78A0,,,6|id_06_doronjo|special|action:0090|||anim_0090
tvc_continuo.frame_data_observed.v1,BEST-EFFORT REVERSE-ENGINEERED FRAME DATA. This sheet is not 100% accurate; verify values with in-game testing before treating them as final.,Partial scanner row; active-window data is missing or unresolved.,6,Doronjo,id_06_doronjo,P2-C2,2026-07-04T13:57:03Z,special,saved full action profile,anim_0091,0x0091,145,,,0x909CA760,,,,,,,,,,,-12,-12,1000,200,0,,0,,,,,,,,,saved full action profile,0x909B78A0,,,6|id_06_doronjo|special|action:0091|||anim_0091
tvc_continuo.frame_data_observed.v1,BEST-EFFORT REVERSE-ENGINEERED FRAME DATA. This sheet is not 100% accurate; verify values with in-game testing before treating them as final.,Partial scanner row; active-window data is missing or unresolved.,6,Doronjo,id_06_doronjo,P2-C2,2026-07-04T13:57:03Z,special,saved full action profile,anim_0092,0x0092,146,,,0x909CA978,,,,,,,,,,,-12,-12,1000,200,0,,0,,,,,,,,,saved full action profile,0x909B78A0,,,6|id_06_doronjo|special|action:0092|||anim_0092
tvc_continuo.frame_data_observed.v1,BEST-EFFORT REVERSE-ENGINEERED FRAME DATA. This sheet is not 100% accurate; verify values with in-game testing before treating them as final.,Partial scanner row; active-window data is missing or unresolved.,6,Doronjo,id_06_doronjo,P2-C2,2026-07-04T13:57:03Z,special,saved full action profile,anim_0093,0x0093,147,,,0x909CAB54,,,,,,,,,,,-12,-12,1000,200,0,,0,,,,,,,,,saved full action profile,0x909B78A0,,,6|id_06_doronjo|special|action:0093|||anim_0093
tvc_continuo.frame_data_observed.v1,BEST-EFFORT REVERSE-ENGINEERED FRAME DATA. This sheet is not 100% accurate; verify values with in-game testing before treating them as final.,Partial scanner row; active-window data is missing or unresolved.,6,Doronjo,id_06_doronjo,P2-C2,2026-07-04T13:57:03Z,special,saved full action profile,anim_0094,0x0094,148,,,0x909CACC0,,,,,,,,,,,-12,-12,1000,200,0,,0,,,,,,,,,saved full action profile,0x909B78A0,,,6|id_06_doronjo|special|action:0094|||anim_0094
tvc_continuo.frame_data_observed.v1,BEST-EFFORT REVERSE-ENGINEERED FRAME DATA. This sheet is not 100% accurate; verify values with in-game testing before treating them as final.,Partial scanner row; active-window data is missing or unresolved.,6,Doronjo,id_06_doronjo,P2-C2,2026-07-04T13:57:03Z,special,saved full action profile,KO'd,0x009A,154,,,0x909E49BE,,,,,,,,,,,-12,-12,,200,0,,0,,,,,,,,,saved full action profile,0x909B78A0,,,6|id_06_doronjo|special|action:009A|||KO'd
tvc_continuo.frame_data_observed.v1,BEST-EFFORT REVERSE-ENGINEERED FRAME DATA. This sheet is not 100% accurate; verify values with in-game testing before treating them as final.,Partial scanner row; active-window data is missing or unresolved.,6,Doronjo,id_06_doronjo,P2-C2,2026-07-04T13:57:03Z,special,saved full action profile,KO in slow motion,0x009B,155,,,0x909E5CB2,,,,,,,,,,,-12,-12,,200,0,,0,,,,,,,,,saved full action profile,0x909B78A0,,,6|id_06_doronjo|special|action:009B|||KO in slow motion
tvc_continuo.frame_data_observed.v1,BEST-EFFORT REVERSE-ENGINEERED FRAME DATA. This sheet is not 100% accurate; verify values with in-game testing before treating them as final.,Partial scanner row; active-window data is missing or unresolved.,6,Doronjo,id_06_doronjo,P2-C2,2026-07-04T13:57:03Z,special,saved full action profile,anim_009C,0x009C,156,,,0x909CBDE2,,,,,,,,,,,-12,-12,,200,0,,0,,,,,,,,,saved full action profile,0x909B78A0,,,6|id_06_doronjo|special|action:009C|||anim_009C
tvc_continuo.frame_data_observed.v1,BEST-EFFORT REVERSE-ENGINEERED FRAME DATA. This sheet is not 100% accurate; verify values with in-game testing before treating them as final.,Partial scanner row; active-window data is missing or unresolved.,6,Doronjo,id_06_doronjo,P2-C2,2026-07-04T13:57:03Z,special,saved full action profile,anim_009D,0x009D,157,,,0x909CBBBC,,,,,,,,,,,-12,-12,,200,0,,0,,,,,,,,,saved full action profile,0x909B78A0,,,6|id_06_doronjo|special|action:009D|||anim_009D
tvc_continuo.frame_data_observed.v1,BEST-EFFORT REVERSE-ENGINEERED FRAME DATA. This sheet is not 100% accurate; verify values with in-game testing before treating them as final.,Partial scanner row; active-window data is missing or unresolved.,6,Doronjo,id_06_doronjo,P2-C2,2026-07-04T13:57:03Z,special,saved full action profile,KO in slow motion (Forward),0x009E,158,,,0x909CBEB4,,,,,,,,,,,-12,-12,,200,0,,0,,,,,,,,,saved full action profile,0x909B78A0,,,6|id_06_doronjo|special|action:009E|||KO in slow motion (Forward)
tvc_continuo.frame_data_observed.v1,BEST-EFFORT REVERSE-ENGINEERED FRAME DATA. This sheet is not 100% accurate; verify values with in-game testing before treating them as final.,Partial scanner row; active-window data is missing or unresolved.,6,Doronjo,id_06_doronjo,P2-C2,2026-07-04T13:57:03Z,special,saved full action profile,Go invsible,0x009F,159,,,0x909CC2A8,,,,,,,,,,,-12,-12,,200,0,,0,,,,,,,,,saved full action profile,0x909B78A0,,,6|id_06_doronjo|special|action:009F|||Go invsible
tvc_continuo.frame_data_observed.v1,BEST-EFFORT REVERSE-ENGINEERED FRAME DATA. This sheet is not 100% accurate; verify values with in-game testing before treating them as final.,Partial scanner row; active-window data is missing or unresolved.,6,Doronjo,id_06_doronjo,P2-C2,2026-07-04T13:57:03Z,special,saved full action profile,Air Recovery,0x00A0,160,,,0x909CCBD2,,,,,,,,,,,-12,-12,,200,0,,0,,,,,,,,,saved full action profile,0x909B78A0,,,6|id_06_doronjo|special|action:00A0|||Air Recovery
tvc_continuo.frame_data_observed.v1,BEST-EFFORT REVERSE-ENGINEERED FRAME DATA. This sheet is not 100% accurate; verify values with in-game testing before treating them as final.,Partial scanner row; active-window data is missing or unresolved.,6,Doronjo,id_06_doronjo,P2-C2,2026-07-04T13:57:03Z,special,saved full action profile,Hard Knockdown,0x00A1,161,,,0x909CCEF2,,,,,,,,,,,-12,-12,,200,0,,0,,,,,,,,,saved full action profile,0x909B78A0,,,6|id_06_doronjo|special|action:00A1|||Hard Knockdown
tvc_continuo.frame_data_observed.v1,BEST-EFFORT REVERSE-ENGINEERED FRAME DATA. This sheet is not 100% accurate; verify values with in-game testing before treating them as final.,Partial scanner row; active-window data is missing or unresolved.,6,Doronjo,id_06_doronjo,P2-C2,2026-07-04T13:57:03Z,special,saved full action profile,Baroque cancel,0x00A2,162,,,0x909CCD66,,,,,,,,,,,-12,-12,,200,0,,0,,,,,,,,,saved full action profile,0x909B78A0,,,6|id_06_doronjo|special|action:00A2|||Baroque cancel
tvc_continuo.frame_data_observed.v1,BEST-EFFORT REVERSE-ENGINEERED FRAME DATA. This sheet is not 100% accurate; verify values with in-game testing before treating them as final.,Partial scanner row; active-window data is missing or unresolved.,6,Doronjo,id_06_doronjo,P2-C2,2026-07-04T13:57:03Z,special,saved full action profile,Baroque cancel,0x00A3,163,,,0x909CCA80,,,,,,,,,,,-12,-12,,200,0,,0,,,,,,,,,saved full action profile,0x909B78A0,,,6|id_06_doronjo|special|action:00A3|||Baroque cancel
tvc_continuo.frame_data_observed.v1,BEST-EFFORT REVERSE-ENGINEERED FRAME DATA. This sheet is not 100% accurate; verify values with in-game testing before treating them as final.,Partial scanner row; active-window data is missing or unresolved.,6,Doronjo,id_06_doronjo,P2-C2,2026-07-04T13:57:03Z,special,saved full action profile,Baroque cancel,0x00A4,164,,,0x909CCB18,,,,,,,,,,,-12,-12,,200,0,,0,,,,,,,,,saved full action profile,0x909B78A0,,,6|id_06_doronjo|special|action:00A4|||Baroque cancel
tvc_continuo.frame_data_observed.v1,BEST-EFFORT REVERSE-ENGINEERED FRAME DATA. This sheet is not 100% accurate; verify values with in-game testing before treating them as final.,Partial scanner row; active-window data is missing or unresolved.,6,Doronjo,id_06_doronjo,P2-C2,2026-07-04T13:57:03Z,special,saved full action profile,Breakaway Recovery,0x00A5,165,,,0x909DFC06,,,,,,,,,,,-12,-12,,200,0,,0,,,,,,,,,saved full action profile,0x909B78A0,,,6|id_06_doronjo|special|action:00A5|||Breakaway Recovery
tvc_continuo.frame_data_observed.v1,BEST-EFFORT REVERSE-ENGINEERED FRAME DATA. This sheet is not 100% accurate; verify values with in-game testing before treating them as final.,Partial scanner row; active-window data is missing or unresolved.,6,Doronjo,id_06_doronjo,P2-C2,2026-07-04T13:57:03Z,special,saved full action profile,??? forcefield?,0x00A6,166,,,0x909DBBDE,,,,,,,,,,,-12,-12,,200,0,,0,,,,,,,,,saved full action profile,0x909B78A0,,,6|id_06_doronjo|special|action:00A6|||??? forcefield?
tvc_continuo.frame_data_observed.v1,BEST-EFFORT REVERSE-ENGINEERED FRAME DATA. This sheet is not 100% accurate; verify values with in-game testing before treating them as final.,Partial scanner row; active-window data is missing or unresolved.,6,Doronjo,id_06_doronjo,P2-C2,2026-07-04T13:57:03Z,special,saved full action profile,Parry? what is this?,0x00A7,167,,,0x909DBC92,,,,,,,,,,,-12,-12,,200,0,,0,,,,,,,,,saved full action profile,0x909B78A0,,,6|id_06_doronjo|special|action:00A7|||Parry? what is this?
tvc_continuo.frame_data_observed.v1,BEST-EFFORT REVERSE-ENGINEERED FRAME DATA. This sheet is not 100% accurate; verify values with in-game testing before treating them as final.,Partial scanner row; active-window data is missing or unresolved.,6,Doronjo,id_06_doronjo,P2-C2,2026-07-04T13:57:03Z,special,saved full action profile,anim_00A8,0x00A8,168,,,0x909DBCF2,,,,,,,,,,,-12,-12,,200,0,,0,,,,,,,,,saved full action profile,0x909B78A0,,,6|id_06_doronjo|special|action:00A8|||anim_00A8
tvc_continuo.frame_data_observed.v1,BEST-EFFORT REVERSE-ENGINEERED FRAME DATA. This sheet is not 100% accurate; verify values with in-game testing before treating them as final.,Partial scanner row; active-window data is missing or unresolved.,6,Doronjo,id_06_doronjo,P2-C2,2026-07-04T13:57:03Z,special,saved full action profile,anim_00B1,0x00B1,177,,,0x909CCD20,,,,,,,,,,,-12,-12,,200,0,,0,,,,,,,,,saved full action profile,0x909B78A0,,,6|id_06_doronjo|special|action:00B1|||anim_00B1
tvc_continuo.frame_data_observed.v1,BEST-EFFORT REVERSE-ENGINEERED FRAME DATA. This sheet is not 100% accurate; verify values with in-game testing before treating them as final.,Partial scanner row; active-window data is missing or unresolved.,6,Doronjo,id_06_doronjo,P2-C2,2026-07-04T13:57:03Z,special,saved full action profile,anim_00B2,0x00B2,178,,,0x909CCECC,,,,,,,,,,,-12,-12,,200,0,,0,,,,,,,,,saved full action profile,0x909B78A0,,,6|id_06_doronjo|special|action:00B2|||anim_00B2
tvc_continuo.frame_data_observed.v1,BEST-EFFORT REVERSE-ENGINEERED FRAME DATA. This sheet is not 100% accurate; verify values with in-game testing before treating them as final.,Partial scanner row; active-window data is missing or unresolved.,6,Doronjo,id_06_doronjo,P2-C2,2026-07-04T13:57:03Z,special,saved full action profile,anim_00B3,0x00B3,179,,,0x909CD040,,,,,,,,,,,-12,-12,,200,0,,0,,,,,,,,,saved full action profile,0x909B78A0,,,6|id_06_doronjo|special|action:00B3|||anim_00B3
tvc_continuo.frame_data_observed.v1,BEST-EFFORT REVERSE-ENGINEERED FRAME DATA. This sheet is not 100% accurate; verify values with in-game testing before treating them as final.,Partial scanner row; active-window data is missing or unresolved.,6,Doronjo,id_06_doronjo,P2-C2,2026-07-04T13:57:03Z,special,saved full action profile,anim_00EF,0x00EF,239,,,0x909BD0C2,,,,,,,,,,,-12,-12,,200,0,,0,,,,,,,,,saved full action profile,0x909B78A0,,,6|id_06_doronjo|special|action:00EF|||anim_00EF
tvc_continuo.frame_data_observed.v1,BEST-EFFORT REVERSE-ENGINEERED FRAME DATA. This sheet is not 100% accurate; verify values with in-game testing before treating them as final.,Partial scanner row; active-window data is missing or unresolved.,6,Doronjo,id_06_doronjo,P2-C2,2026-07-04T13:57:03Z,special,saved full action profile,back throw,0x0107,263,,,0x909E6136,,,,,,,50,,,,-12,-12,,200,0,,0,,,,,,,,,saved full action profile,0x909B78A0,,,6|id_06_doronjo|special|action:0107|||back throw
tvc_continuo.frame_data_observed.v1,BEST-EFFORT REVERSE-ENGINEERED FRAME DATA. This sheet is not 100% accurate; verify values with in-game testing before treating them as final.,Partial scanner row; active-window data is missing or unresolved.,6,Doronjo,id_06_doronjo,P2-C2,2026-07-04T13:57:03Z,special,saved full action profile,j.B (Second),0x010C,268,,,0x909E2AF2,,,,,,,30,,,,-12,-12,640,200,0,,0,,,,,,,,,saved full action profile,0x909B78A0,,,6|id_06_doronjo|special|action:010C|||j.B (Second)
tvc_continuo.frame_data_observed.v1,BEST-EFFORT REVERSE-ENGINEERED FRAME DATA. This sheet is not 100% accurate; verify values with in-game testing before treating them as final.,Partial scanner row; active-window data is missing or unresolved.,6,Doronjo,id_06_doronjo,P2-C2,2026-07-04T13:57:03Z,special,saved full action profile,j.C (Second),0x010D,269,,,0x909E4A46,,,,,,,12,,,,-12,-12,,200,0,,0,,,,,,,,,saved full action profile,0x909B78A0,,,6|id_06_doronjo|special|action:010D|||j.C (Second)
tvc_continuo.frame_data_observed.v1,BEST-EFFORT REVERSE-ENGINEERED FRAME DATA. This sheet is not 100% accurate; verify values with in-game testing before treating them as final.,Partial scanner row; active-window data is missing or unresolved.,6,Doronjo,id_06_doronjo,P2-C2,2026-07-04T13:57:03Z,special,saved full action profile,j.2C,0x010F,271,,,0x909E4AC2,,,,,,,20,,,,-12,-12,16000,200,0,,0,,,,,,,,,saved full action profile,0x909B78A0,,,6|id_06_doronjo|special|action:010F|||j.2C
