timestamp_utc,gui_frame,actor,owner_slot,owner_base,owner_char_id,owner_name,owner_action_id,owner_action_name,owner_action_frame,victim_slot,victim_base,victim_char_id,victim_name,property_a,property_a_text,property_b,property_b_text,runtime_status_20,phase_property_a,phase_property_b,base_damage,object_flags_10,object_flags_14,object_flags_18,object_flags_1c,object_flags_24,object_flags_28,object_flags_2c
2026-07-25T19:38:36Z,650,0x91A6B774,P1-C1,0x9246B9C0,12,Ryu,0x0160,Shinkuu,117,P2-C1,0x927EB9E0,1,Ken the Eagle,0x0000000C,"Mid, Heavy Hit",0x00000123,"Damage exception route A, Init/default bit, Default collision family, Unknown B bits 0x00000020",0x00000000,0x00000109,0x00000023,720,0x2C06000D,0x00030000,0x03000000,0x00000000,0x00000000,0x00000003,0x000003E8
2026-07-25T19:38:36Z,650,0x91A6B774,P1-C1,0x9246B9C0,12,Ryu,0x0160,Shinkuu,121,P2-C1,0x927EB9E0,1,Ken the Eagle,0x0000000C,"Mid, Heavy Hit",0x00000123,"Damage exception route A, Init/default bit, Default collision family, Unknown B bits 0x00000020",0x00000000,0x00000109,0x00000023,720,0x2C06000D,0x00030000,0x03002004,0x00000000,0x00000000,0x00000003,0x000003E8
2026-07-25T19:38:36Z,650,0x91A6B774,P1-C1,0x9246B9C0,12,Ryu,0x0160,Shinkuu,122,P2-C1,0x927EB9E0,1,Ken the Eagle,0x0000000C,"Mid, Heavy Hit",0x00000123,"Damage exception route A, Init/default bit, Default collision family, Unknown B bits 0x00000020",0x00000000,0x00000109,0x00000023,720,0x2C06000D,0x00030000,0x03000000,0x00000000,0x00000000,0x00000003,0x000003E8
2026-07-25T19:38:36Z,650,0x91A6B774,P1-C1,0x9246B9C0,12,Ryu,0x0160,Shinkuu,126,P2-C1,0x927EB9E0,1,Ken the Eagle,0x0000000C,"Mid, Heavy Hit",0x00000123,"Damage exception route A, Init/default bit, Default collision family, Unknown B bits 0x00000020",0x00000000,0x00000109,0x00000023,720,0x2C06000D,0x00030000,0x03002004,0x00000000,0x00000000,0x00000003,0x000003E8
2026-07-25T19:38:36Z,650,0x91A6B774,P1-C1,0x9246B9C0,12,Ryu,0x0160,Shinkuu,127,P2-C1,0x927EB9E0,1,Ken the Eagle,0x0000000C,"Mid, Heavy Hit",0x00000123,"Damage exception route A, Init/default bit, Default collision family, Unknown B bits 0x00000020",0x00000000,0x00000109,0x00000023,720,0x2C06000D,0x00030000,0x03000000,0x00000000,0x00000000,0x00000003,0x000003E8
2026-07-25T19:38:36Z,651,0x91A6B774,P1-C1,0x9246B9C0,12,Ryu,0x0160,Shinkuu,131,P2-C1,0x927EB9E0,1,Ken the Eagle,0x0000000C,"Mid, Heavy Hit",0x00000123,"Damage exception route A, Init/default bit, Default collision family, Unknown B bits 0x00000020",0x00000000,0x00000109,0x00000023,720,0x2C06000D,0x00030000,0x03002004,0x00000000,0x00000000,0x00000003,0x000003E8
2026-07-25T19:38:36Z,651,0x91A6B774,P1-C1,0x9246B9C0,12,Ryu,0x0160,Shinkuu,132,P2-C1,0x927EB9E0,1,Ken the Eagle,0x0000000C,"Mid, Heavy Hit",0x00000123,"Damage exception route A, Init/default bit, Default collision family, Unknown B bits 0x00000020",0x00000000,0x00000109,0x00000023,720,0x2C06000D,0x00030000,0x03000000,0x00000000,0x00000000,0x00000003,0x000003E8
2026-07-25T19:38:36Z,652,0x91A6B774,P1-C1,0x9246B9C0,12,Ryu,0x0160,Shinkuu,136,P2-C1,0x927EB9E0,1,Ken the Eagle,0x0000000C,"Mid, Heavy Hit",0x00000123,"Damage exception route A, Init/default bit, Default collision family, Unknown B bits 0x00000020",0x00000000,0x00000109,0x00000023,720,0x2C06000D,0x00030000,0x03002004,0x00000000,0x00000000,0x00000003,0x000003E8
2026-07-25T19:38:36Z,652,0x91A6B774,P1-C1,0x9246B9C0,12,Ryu,0x0160,Shinkuu,137,P2-C1,0x927EB9E0,1,Ken the Eagle,0x0000000C,"Mid, Heavy Hit",0x00000123,"Damage exception route A, Init/default bit, Default collision family, Unknown B bits 0x00000020",0x00000000,0x00000109,0x00000023,720,0x2C06000D,0x00030000,0x03000000,0x00000000,0x00000000,0x00000003,0x000003E8
2026-07-25T19:38:36Z,652,0x91A6B774,P1-C1,0x9246B9C0,12,Ryu,0x0160,Shinkuu,141,P2-C1,0x927EB9E0,1,Ken the Eagle,0x0000000C,"Mid, Heavy Hit",0x00000123,"Damage exception route A, Init/default bit, Default collision family, Unknown B bits 0x00000020",0x00000000,0x00000109,0x00000023,720,0x2C06000D,0x00030000,0x03002004,0x00000000,0x00000000,0x00000003,0x000003E8
2026-07-25T19:38:36Z,652,0x91A6B774,P1-C1,0x9246B9C0,12,Ryu,0x0160,Shinkuu,142,P2-C1,0x927EB9E0,1,Ken the Eagle,0x0000000C,"Mid, Heavy Hit",0x00000123,"Damage exception route A, Init/default bit, Default collision family, Unknown B bits 0x00000020",0x00000000,0x00000109,0x00000023,720,0x2C06000D,0x00030000,0x03000000,0x00000000,0x00000000,0x00000003,0x000003E8
2026-07-25T19:38:36Z,653,0x91A6B774,P1-C1,0x9246B9C0,12,Ryu,0x0160,Shinkuu,146,P2-C1,0x927EB9E0,1,Ken the Eagle,0x0000000C,"Mid, Heavy Hit",0x00000123,"Damage exception route A, Init/default bit, Default collision family, Unknown B bits 0x00000020",0x00000000,0x00000109,0x00000023,720,0x2C06000D,0x00030000,0x03002004,0x00000000,0x00000000,0x00000003,0x000003E8
2026-07-25T19:38:36Z,653,0x91A6B774,P1-C1,0x9246B9C0,12,Ryu,0x0160,Shinkuu,147,P2-C1,0x927EB9E0,1,Ken the Eagle,0x0000000C,"Mid, Heavy Hit",0x00000123,"Damage exception route A, Init/default bit, Default collision family, Unknown B bits 0x00000020",0x00000000,0x00000109,0x00000023,720,0x2C06000D,0x00030000,0x03000000,0x00000000,0x00000000,0x00000003,0x000003E8
2026-07-25T19:38:36Z,653,0x91A6B774,P1-C1,0x9246B9C0,12,Ryu,0x0160,Shinkuu,151,P2-C1,0x927EB9E0,1,Ken the Eagle,0x0000000C,"Mid, Heavy Hit",0x00000123,"Damage exception route A, Init/default bit, Default collision family, Unknown B bits 0x00000020",0x00000000,0x00000109,0x00000023,720,0x2C06000D,0x00030000,0x03002004,0x00000000,0x00000000,0x00000003,0x000003E8
2026-07-25T19:38:36Z,653,0x91A6B774,P1-C1,0x9246B9C0,12,Ryu,0x0160,Shinkuu,152,P2-C1,0x927EB9E0,1,Ken the Eagle,0x0000000C,"Mid, Heavy Hit",0x00000123,"Damage exception route A, Init/default bit, Default collision family, Unknown B bits 0x00000020",0x00000000,0x00000109,0x00000023,720,0x2C06000D,0x00030000,0x03000000,0x00000000,0x00000000,0x00000003,0x000003E8
2026-07-25T19:38:36Z,653,0x91A6B774,P1-C1,0x9246B9C0,12,Ryu,0x0160,Shinkuu,156,P2-C1,0x927EB9E0,1,Ken the Eagle,0x0000000C,"Mid, Heavy Hit",0x00000123,"Damage exception route A, Init/default bit, Default collision family, Unknown B bits 0x00000020",0x00000000,0x00000109,0x00000023,720,0x2C06000D,0x00030000,0x03002004,0x00000000,0x00000000,0x00000003,0x000003E8
2026-07-25T19:38:36Z,653,0x91A6B774,P1-C1,0x9246B9C0,12,Ryu,0x0160,Shinkuu,157,P2-C1,0x927EB9E0,1,Ken the Eagle,0x0000000C,"Mid, Heavy Hit",0x00000123,"Damage exception route A, Init/default bit, Default collision family, Unknown B bits 0x00000020",0x00000000,0x00000109,0x00000023,720,0x2C06000D,0x00030000,0x03000000,0x00000000,0x00000000,0x00000003,0x000003E8
2026-07-25T19:38:36Z,653,0x91A6B774,P1-C1,0x9246B9C0,12,Ryu,0x0160,Shinkuu,161,P2-C1,0x927EB9E0,1,Ken the Eagle,0x0000000C,"Mid, Heavy Hit",0x00000123,"Damage exception route A, Init/default bit, Default collision family, Unknown B bits 0x00000020",0x00000000,0x00000109,0x00000023,720,0x2C06000D,0x00030000,0x03002004,0x00000000,0x00000000,0x00000003,0x000003E8
2026-07-25T19:38:36Z,654,0x91A6B774,P1-C1,0x9246B9C0,12,Ryu,0x0160,Shinkuu,162,P2-C1,0x927EB9E0,1,Ken the Eagle,0x0000000C,"Mid, Heavy Hit",0x00000123,"Damage exception route A, Init/default bit, Default collision family, Unknown B bits 0x00000020",0x00000000,0x00000109,0x00000023,720,0x2C06000D,0x00030000,0x03000000,0x00000000,0x00000000,0x00000003,0x000003E8
2026-07-25T19:38:36Z,654,0x91A6B774,P1-C1,0x9246B9C0,12,Ryu,0x0160,Shinkuu,165,P2-C1,0x927EB9E0,1,Ken the Eagle,0x0000000C,"Mid, Heavy Hit",0x00000123,"Damage exception route A, Init/default bit, Default collision family, Unknown B bits 0x00000020",0x00000000,0x00000109,0x00000023,720,0x2C06000D,0x00030000,0x03000004,0x00000000,0x00000000,0x00000003,0x000003E8
2026-07-25T19:38:36Z,654,0x91A6B774,P1-C1,0x9246B9C0,12,Ryu,0x0160,Shinkuu,166,P2-C1,0x927EB9E0,1,Ken the Eagle,0x0000000C,"Mid, Heavy Hit",0x00000123,"Damage exception route A, Init/default bit, Default collision family, Unknown B bits 0x00000020",0x00000000,0x00000109,0x00000023,720,0x2C06000D,0x00030000,0x03002004,0x00000000,0x00000000,0x00000003,0x000003E8
2026-07-25T19:38:36Z,654,0x91A6B774,P1-C1,0x9246B9C0,12,Ryu,0x0160,Shinkuu,167,P2-C1,0x927EB9E0,1,Ken the Eagle,0x0000000C,"Mid, Heavy Hit",0x00000123,"Damage exception route A, Init/default bit, Default collision family, Unknown B bits 0x00000020",0x00000000,0x00000109,0x00000023,720,0x2C06000D,0x00030000,0x03000000,0x00000000,0x00000000,0x00000003,0x000003E8
2026-07-25T19:38:36Z,655,0x91A6B774,P1-C1,0x9246B9C0,12,Ryu,0x0160,Shinkuu,171,P2-C1,0x927EB9E0,1,Ken the Eagle,0x0000000C,"Mid, Heavy Hit",0x00000123,"Damage exception route A, Init/default bit, Default collision family, Unknown B bits 0x00000020",0x00000000,0x00000109,0x00000023,720,0x2C06000D,0x00030000,0x03002004,0x00000000,0x00000000,0x00000003,0x000003E8
2026-07-25T19:38:36Z,655,0x91A6B774,P1-C1,0x9246B9C0,12,Ryu,0x0160,Shinkuu,172,P2-C1,0x927EB9E0,1,Ken the Eagle,0x0000000C,"Mid, Heavy Hit",0x00000123,"Damage exception route A, Init/default bit, Default collision family, Unknown B bits 0x00000020",0x00000000,0x00000109,0x00000023,720,0x2C06000D,0x00030000,0x03000000,0x00000000,0x00000000,0x00000003,0x000003E8
2026-07-25T19:38:37Z,656,0x91A6B774,P1-C1,0x9246B9C0,12,Ryu,0x0160,Shinkuu,176,P2-C1,0x927EB9E0,1,Ken the Eagle,0x0000000C,"Mid, Heavy Hit",0x00000123,"Damage exception route A, Init/default bit, Default collision family, Unknown B bits 0x00000020",0x00000000,0x00000109,0x00000023,720,0x2C06000D,0x00030000,0x03002004,0x00000000,0x00000000,0x00000003,0x000003E8
2026-07-25T19:38:37Z,656,0x91A6B774,P1-C1,0x9246B9C0,12,Ryu,0x0160,Shinkuu,177,P2-C1,0x927EB9E0,1,Ken the Eagle,0x0000000C,"Mid, Heavy Hit",0x00000123,"Damage exception route A, Init/default bit, Default collision family, Unknown B bits 0x00000020",0x00000000,0x00000109,0x00000023,720,0x2C06000D,0x00030000,0x03000000,0x00000000,0x00000000,0x00000003,0x000003E8
2026-07-25T19:38:37Z,656,0x91A6B774,P1-C1,0x9246B9C0,12,Ryu,0x0160,Shinkuu,181,P2-C1,0x927EB9E0,1,Ken the Eagle,0x0000000C,"Mid, Heavy Hit",0x00000123,"Damage exception route A, Init/default bit, Default collision family, Unknown B bits 0x00000020",0x00000000,0x00000109,0x00000023,720,0x2C06000D,0x00030000,0x03002004,0x00000000,0x00000000,0x00000003,0x000003E8
2026-07-25T19:38:37Z,657,0x91A6B774,P1-C1,0x9246B9C0,12,Ryu,0x0160,Shinkuu,182,P2-C1,0x927EB9E0,1,Ken the Eagle,0x0000000C,"Mid, Heavy Hit",0x00000123,"Damage exception route A, Init/default bit, Default collision family, Unknown B bits 0x00000020",0x00000000,0x00000109,0x00000023,720,0x2C06000D,0x00030000,0x03000000,0x00000000,0x00000000,0x00000003,0x000003E8
2026-07-25T19:38:37Z,657,0x91A6B774,P1-C1,0x9246B9C0,12,Ryu,0x0160,Shinkuu,186,P2-C1,0x927EB9E0,1,Ken the Eagle,0x00000109,"Mid, Light Hit, A flags 0x00000100",0x00000023,"Damage exception route A, Init/default bit, Unknown B bits 0x00000020",0x00000000,0x00000109,0x00000023,1040,0x2C02000D,0x00030000,0x03002004,0x00000000,0x00000000,0x00000003,0x000003E8
2026-07-25T19:38:37Z,657,0x91A6B774,P1-C1,0x9246B9C0,12,Ryu,0x0160,Shinkuu,187,P2-C1,0x927EB9E0,1,Ken the Eagle,0x00000009,"Mid, Light Hit",0x00000040,Common normal-hit bit,0x00000000,0x00000109,0x00000023,100,0x2C02000D,0x00030000,0x83006000,0x83006000,0x00000000,0x00000003,0x000003E8
2026-07-25T19:38:37Z,658,0x91A6B774,P1-C1,0x9246B9C0,12,Ryu,0x0160,Shinkuu,205,P2-C1,0x927EB9E0,1,Ken the Eagle,0x00000009,"Mid, Light Hit",0x00000040,Common normal-hit bit,0x00000000,0x00000109,0x00000023,100,0x2C02000D,0x00030000,0x83006000,0x00400000,0x00000000,0x00000003,0x000003E8
2026-07-25T19:43:24Z,76,0x91A6CCB8,P1-C1,0x9246B9C0,19,Roll,0x0136,,25,,0x00000000,0,,0x0000080C,"Mid, Heavy Hit, A flags 0x00000800",0x00040102,"One-eighth block-damage route B, Init/default bit, Default collision family",0x00004000,0x00000000,0x00000000,1200,0x02010009,0x00010114,0x03000000,0x00000000,0x00000000,0x00000000,0x000003E8
2026-07-25T19:43:24Z,76,0x91A6CCB8,P1-C1,0x9246B9C0,19,Roll,0x0136,,29,P2-C1,0x927EB9E0,12,Ryu,0x00000009,"Mid, Light Hit",0x00000040,Common normal-hit bit,0x00004000,0x00000000,0x00000000,100,0x03010009,0x00010100,0x83006004,0x83006004,0x00000000,0x00000000,0x000003E8
2026-07-25T19:43:25Z,76,0x91A6CCB8,P1-C1,0x9246B9C0,19,Roll,0x0001,idle,0,P2-C1,0x927EB9E0,12,Ryu,0x00000009,"Mid, Light Hit",0x00000040,Common normal-hit bit,0x00004000,0x00000000,0x00000000,100,0x03010009,0x00010100,0x83006004,0x83006004,0x00000000,0x00000000,0x000003E8
2026-07-25T19:43:25Z,76,0x91A6CCB8,P1-C1,0x9246B9C0,19,Roll,0x0001,idle,7,P2-C1,0x927EB9E0,12,Ryu,0x00000009,"Mid, Light Hit",0x00000040,Common normal-hit bit,0x00004000,0x00000000,0x00000000,100,0x03010009,0x00010100,0x83006004,0x00400000,0x00000000,0x00000000,0x000003E8
2026-07-25T19:43:26Z,77,0x91A6CCB8,P1-C1,0x9246B9C0,19,Roll,0x0136,Bucket A,25,,0x00000000,0,,0x0000080C,"Mid, Heavy Hit, A flags 0x00000800",0x00040102,"One-eighth block-damage route B, Init/default bit, Default collision family",0x00004000,0x00000000,0x00000000,1200,0x02010009,0x00010114,0x03000000,0x00000000,0x00000000,0x00000000,0x000003E8
2026-07-25T19:43:27Z,77,0x91A6CCB8,P1-C1,0x9246B9C0,19,Roll,0x0136,Bucket A,28,,0x00000000,0,,0x0000080C,"Mid, Heavy Hit, A flags 0x00000800",0x00040102,"One-eighth block-damage route B, Init/default bit, Default collision family",0x00004000,0x00000000,0x00000000,1200,0x03010009,0x00010100,0x03000000,0x00000000,0x00000000,0x00000000,0x000003E8
2026-07-25T19:43:27Z,77,0x91A6CCB8,P1-C1,0x9246B9C0,19,Roll,0x0136,Bucket A,29,P2-C1,0x927EB9E0,12,Ryu,0x00000009,"Mid, Light Hit",0x00000040,Common normal-hit bit,0x00004000,0x00000000,0x00000000,100,0x03010009,0x00010100,0x83006004,0x83006004,0x00000000,0x00000000,0x000003E8
2026-07-25T19:43:27Z,77,0x91A6CCB8,P1-C1,0x9246B9C0,19,Roll,0x0002,,0,P2-C1,0x927EB9E0,12,Ryu,0x00000009,"Mid, Light Hit",0x00000040,Common normal-hit bit,0x00004000,0x00000000,0x00000000,100,0x03010009,0x00010100,0x83006004,0x83006004,0x00000000,0x00000000,0x000003E8
2026-07-25T19:43:27Z,77,0x91A6CCB8,P1-C1,0x9246B9C0,19,Roll,0x0002,,7,P2-C1,0x927EB9E0,12,Ryu,0x00000009,"Mid, Light Hit",0x00000040,Common normal-hit bit,0x00004000,0x00000000,0x00000000,100,0x03010009,0x00010100,0x83006004,0x00400000,0x00000000,0x00000000,0x000003E8
2026-07-25T19:43:27Z,77,0x91A6CCB8,P1-C1,0x9246B9C0,19,Roll,0x0002,,9,P2-C1,0x927EB9E0,12,Ryu,0x00000009,"Mid, Light Hit",0x00000040,Common normal-hit bit,0x00004000,0x00000000,0x00000000,100,0x00000000,0x00010100,0x83006004,0x00400000,0x00000000,0x00000000,0x000003E8
2026-07-25T19:44:55Z,372,0x91A6CCB8,P1-C1,0x9246B9C0,19,Roll,0x0136,Bucket A,25,,0x00000000,0,,0x0000080C,"Mid, Heavy Hit, A flags 0x00000800",0x00040102,"One-eighth block-damage route B, Init/default bit, Default collision family",0x00004000,0x00000000,0x00000000,1200,0x02010009,0x00010114,0x03000000,0x00000000,0x00000000,0x00000000,0x000003E8
2026-07-25T19:44:55Z,372,0x91A6CCB8,P1-C1,0x9246B9C0,19,Roll,0x0136,Bucket A,27,,0x00000000,0,,0x0000080C,"Mid, Heavy Hit, A flags 0x00000800",0x00040102,"One-eighth block-damage route B, Init/default bit, Default collision family",0x00004000,0x00000000,0x00000000,1200,0x03010009,0x00010100,0x03000000,0x00000000,0x00000000,0x00000000,0x000003E8
2026-07-25T19:44:55Z,375,0x91A6CCB8,P1-C1,0x9246B9C0,19,Roll,0x0136,Bucket A,44,,0x00000000,0,,0x00000009,"Mid, Light Hit",0x00000040,Common normal-hit bit,0x00004000,0x00000000,0x00000000,100,0x02010009,0x00010100,0x83002040,0x83002040,0x00000000,0x00000000,0x000003E8
2026-07-25T19:44:55Z,375,0x91A6CCB8,P1-C1,0x9246B9C0,19,Roll,0x0136,Bucket A,45,,0x00000000,0,,0x00000009,"Mid, Light Hit",0x00000040,Common normal-hit bit,0x00004000,0x00000000,0x00000000,100,0x02010009,0x00010100,0x83006040,0x83006040,0x00000000,0x00000000,0x000003E8
2026-07-25T19:44:55Z,375,0x91A6B774,P1-C1,0x9246B9C0,19,Roll,0x0136,Bucket A,45,,0x00000000,0,,0x00000424,"Low, Heavy Hit, A flags 0x00000400",0x00000102,"Init/default bit, Default collision family",0x00000000,0x00000000,0x00000000,640,0x80010009,0x00012134,0x03040000,0x00000000,0x00000000,0x00000000,0x000003E9
2026-07-25T19:44:55Z,375,0x91A6B774,P1-C1,0x9246B9C0,19,Roll,0x0136,Bucket A,47,,0x00000000,0,,0x00000424,"Low, Heavy Hit, A flags 0x00000400",0x00000102,"Init/default bit, Default collision family",0x00000000,0x00000000,0x00000000,640,0x80010009,0x00012120,0x03040000,0x00000000,0x00000000,0x00000000,0x000003E9
2026-07-25T19:44:56Z,379,0x91A6CCB8,P1-C1,0x9246B9C0,19,Roll,0x0001,,0,,0x00000000,0,,0x00000009,"Mid, Light Hit",0x00000040,Common normal-hit bit,0x00004000,0x00000000,0x00000000,100,0x02010009,0x00010100,0x83006040,0x83006040,0x00000000,0x00000000,0x000003E8
2026-07-25T19:44:56Z,379,0x91A6B774,P1-C1,0x9246B9C0,19,Roll,0x0001,,0,,0x00000000,0,,0x00000424,"Low, Heavy Hit, A flags 0x00000400",0x00000102,"Init/default bit, Default collision family",0x00000000,0x00000000,0x00000000,640,0x80010009,0x00012120,0x03040000,0x00000000,0x00000000,0x00000000,0x000003E9
2026-07-25T19:44:56Z,379,0x91A6CCB8,P1-C1,0x9246B9C0,19,Roll,0x0006,,0,,0x00000000,0,,0x00000009,"Mid, Light Hit",0x00000040,Common normal-hit bit,0x00004000,0x00000000,0x00000000,100,0x02010009,0x00010100,0x83006040,0x83006040,0x00000000,0x00000000,0x000003E8
2026-07-25T19:44:56Z,379,0x91A6B774,P1-C1,0x9246B9C0,19,Roll,0x0006,,0,,0x00000000,0,,0x00000424,"Low, Heavy Hit, A flags 0x00000400",0x00000102,"Init/default bit, Default collision family",0x00000000,0x00000000,0x00000000,640,0x80010009,0x00012120,0x03040000,0x00000000,0x00000000,0x00000000,0x000003E9
2026-07-25T19:44:56Z,379,0x91A6CCB8,P1-C1,0x9246B9C0,19,Roll,0x0006,,4,,0x00000000,0,,0x00000009,"Mid, Light Hit",0x00000040,Common normal-hit bit,0x00004000,0x00000000,0x00000000,100,0x02010009,0x00010100,0x83006040,0x00400000,0x00000000,0x00000000,0x000003E8
2026-07-25T19:44:56Z,381,0x91A6B774,P1-C1,0x9246B9C0,19,Roll,0x000A,,0,,0x00000000,0,,0x00000424,"Low, Heavy Hit, A flags 0x00000400",0x00000102,"Init/default bit, Default collision family",0x00000000,0x00000000,0x00000000,640,0x80010009,0x00012120,0x03040000,0x00000000,0x00000000,0x00000000,0x000003E9
2026-07-25T19:44:56Z,381,0x91A6B774,P1-C1,0x9246B9C0,19,Roll,0x000B,,0,,0x00000000,0,,0x00000424,"Low, Heavy Hit, A flags 0x00000400",0x00000102,"Init/default bit, Default collision family",0x00000000,0x00000000,0x00000000,640,0x80010009,0x00012120,0x03040000,0x00000000,0x00000000,0x00000000,0x000003E9
2026-07-25T19:44:56Z,385,0x91A6B774,P1-C1,0x9246B9C0,19,Roll,0x0003,,0,,0x00000000,0,,0x00000424,"Low, Heavy Hit, A flags 0x00000400",0x00000102,"Init/default bit, Default collision family",0x00000000,0x00000000,0x00000000,640,0x80010009,0x00012120,0x03040000,0x00000000,0x00000000,0x00000000,0x000003E9
2026-07-25T19:44:57Z,389,0x91A6B774,P1-C1,0x9246B9C0,19,Roll,0x0001,,0,,0x00000000,0,,0x00000424,"Low, Heavy Hit, A flags 0x00000400",0x00000102,"Init/default bit, Default collision family",0x00000000,0x00000000,0x00000000,640,0x80010009,0x00012120,0x03040000,0x00000000,0x00000000,0x00000000,0x000003E9
2026-07-25T19:44:57Z,389,0x91A6B774,P1-C1,0x9246B9C0,19,Roll,0x0002,,0,,0x00000000,0,,0x00000424,"Low, Heavy Hit, A flags 0x00000400",0x00000102,"Init/default bit, Default collision family",0x00000000,0x00000000,0x00000000,640,0x80010009,0x00012120,0x03040000,0x00000000,0x00000000,0x00000000,0x000003E9
2026-07-25T19:44:57Z,390,0x91A6B774,P1-C1,0x9246B9C0,19,Roll,0x0161,,0,,0x00000000,0,,0x00000424,"Low, Heavy Hit, A flags 0x00000400",0x00000102,"Init/default bit, Default collision family",0x00000000,0x00000000,0x00000000,640,0x80010009,0x00012120,0x03040000,0x00000000,0x00000000,0x00000000,0x000003E9
2026-07-25T19:44:58Z,403,0x91A6B774,P1-C1,0x9246B9C0,19,Roll,0x0161,Mop up Turbo,84,,0x00000000,0,,0x00000009,"Mid, Light Hit",0x00000040,Common normal-hit bit,0x00000000,0x00000000,0x00000000,100,0x80010009,0x00012120,0x83040000,0x00400000,0x00000000,0x00000000,0x000003E9
2026-07-25T19:46:32Z,1151,0x91A6B774,P1-C1,0x9246B9C0,19,Roll,0x0136,,25,,0x00000000,0,,0x0000080C,"Mid, Heavy Hit, A flags 0x00000800",0x00040102,"One-eighth block-damage route B, Init/default bit, Default collision family",0x00004000,0x00000000,0x00000000,1200,0x02010009,0x00010114,0x03000000,0x00000000,0x00000000,0x00000000,0x000003E8
2026-07-25T19:46:33Z,1151,0x91A6B774,P1-C1,0x9246B9C0,19,Roll,0x0136,,32,,0x00000000,0,,0x0000080C,"Mid, Heavy Hit, A flags 0x00000800",0x00040102,"One-eighth block-damage route B, Init/default bit, Default collision family",0x00004000,0x00000000,0x00000000,1200,0x03010009,0x00010100,0x03000000,0x00000000,0x00000000,0x00000000,0x000003E8
2026-07-25T19:46:33Z,1152,0x91A6B774,P1-C1,0x9246B9C0,19,Roll,0x0136,,44,,0x00000000,0,,0x00000009,"Mid, Light Hit",0x00000040,Common normal-hit bit,0x00004000,0x00000000,0x00000000,100,0x02010009,0x00010100,0x83002040,0x83002040,0x00000000,0x00000000,0x000003E8
2026-07-25T19:46:33Z,1152,0x91A6B774,P1-C1,0x9246B9C0,19,Roll,0x0136,,47,,0x00000000,0,,0x00000009,"Mid, Light Hit",0x00000040,Common normal-hit bit,0x00004000,0x00000000,0x00000000,100,0x02010009,0x00010100,0x83006040,0x83006040,0x00000000,0x00000000,0x000003E8
2026-07-25T19:46:33Z,1152,0x91A6CCB8,P1-C1,0x9246B9C0,19,Roll,0x0136,,47,,0x00000000,0,,0x00000424,"Low, Heavy Hit, A flags 0x00000400",0x00000102,"Init/default bit, Default collision family",0x00000000,0x00000000,0x00000000,640,0x80010009,0x00012134,0x03040000,0x00000000,0x00000000,0x00000000,0x000003E9
2026-07-25T19:46:33Z,1152,0x91A6CCB8,P1-C1,0x9246B9C0,19,Roll,0x0136,,48,,0x00000000,0,,0x00000424,"Low, Heavy Hit, A flags 0x00000400",0x00000102,"Init/default bit, Default collision family",0x00000000,0x00000000,0x00000000,640,0x80010009,0x00012120,0x03040000,0x00000000,0x00000000,0x00000000,0x000003E9
2026-07-25T19:46:33Z,1152,0x91A6B774,P1-C1,0x9246B9C0,19,Roll,0x0001,idle,0,,0x00000000,0,,0x00000009,"Mid, Light Hit",0x00000040,Common normal-hit bit,0x00004000,0x00000000,0x00000000,100,0x02010009,0x00010100,0x83006040,0x83006040,0x00000000,0x00000000,0x000003E8
2026-07-25T19:46:33Z,1152,0x91A6CCB8,P1-C1,0x9246B9C0,19,Roll,0x0001,idle,0,,0x00000000,0,,0x00000424,"Low, Heavy Hit, A flags 0x00000400",0x00000102,"Init/default bit, Default collision family",0x00000000,0x00000000,0x00000000,640,0x80010009,0x00012120,0x03040000,0x00000000,0x00000000,0x00000000,0x000003E9
2026-07-25T19:46:33Z,1152,0x91A6B774,P1-C1,0x9246B9C0,19,Roll,0x0002,,2,,0x00000000,0,,0x00000009,"Mid, Light Hit",0x00000040,Common normal-hit bit,0x00004000,0x00000000,0x00000000,100,0x02010009,0x00010100,0x83006040,0x83006040,0x00000000,0x00000000,0x000003E8
2026-07-25T19:46:33Z,1152,0x91A6CCB8,P1-C1,0x9246B9C0,19,Roll,0x0002,,2,,0x00000000,0,,0x00000424,"Low, Heavy Hit, A flags 0x00000400",0x00000102,"Init/default bit, Default collision family",0x00000000,0x00000000,0x00000000,640,0x80010009,0x00012120,0x03040000,0x00000000,0x00000000,0x00000000,0x000003E9
2026-07-25T19:46:33Z,1152,0x91A6B774,P1-C1,0x9246B9C0,19,Roll,0x0001,idle,2,,0x00000000,0,,0x00000009,"Mid, Light Hit",0x00000040,Common normal-hit bit,0x00004000,0x00000000,0x00000000,100,0x02010009,0x00010100,0x83006040,0x83006040,0x00000000,0x00000000,0x000003E8
2026-07-25T19:46:33Z,1152,0x91A6CCB8,P1-C1,0x9246B9C0,19,Roll,0x0001,idle,2,,0x00000000,0,,0x00000424,"Low, Heavy Hit, A flags 0x00000400",0x00000102,"Init/default bit, Default collision family",0x00000000,0x00000000,0x00000000,640,0x80010009,0x00012120,0x03040000,0x00000000,0x00000000,0x00000000,0x000003E9
2026-07-25T19:46:33Z,1152,0x91A6CCB8,P1-C1,0x9246B9C0,19,Roll,0x0006,,2,,0x00000000,0,,0x00000424,"Low, Heavy Hit, A flags 0x00000400",0x00000102,"Init/default bit, Default collision family",0x00000000,0x00000000,0x00000000,640,0x80010009,0x00012120,0x03040000,0x00000000,0x00000000,0x00000000,0x000003E9
